NAME	GS_SIZE	ES	NES	NOM_pval	FDR_qval	FWER_pval	RANK_AT_MAX	LEADING_EDGE
KEGG_HEMATOPOIETIC_CELL_LINEAGE	86	0.267413717602096	1.03692558027641	0.391376451077944	0.538983585858586	0.538983585858586	NA	CD8A,IL2RA,CD7,GP1BA,IL1R2,IL6,CD19,IL9R,CD38,IL5RA,ITGB3,CD3D,FLT3,ITGA6,CSF2,CSF2RA,CD8B,KIT,IL5,CD3E,CR2,DNTT
REACTOME_CELL_CYCLE_CHECKPOINTS	276	0.22539519954784	1.03522690259263	0.340807174887892	0.488064242252724	0.488064242252724	NA	CDCA8,H4C2,UBE2C,PLK1,CCNE2,AURKB,BIRC5,CDC45,BARD1,H2BC8,CCNB1,NDC80,PIAS4,KIF2C,CDK1,SGO1,MCM2,CENPU,BUB1B,SKA2,PKMYT1,GTSE1,CHEK1,H2BC3,MCM7,KIF18A,CDC20,H2BC9,CDC25C
REACTOME_REGULATION_OF_MITF_M_DEPENDENT_GENES_INVOLVED_IN_CELL_CYCLE_AND_PROLIFERATION	18	0.370697076303375	1.03432552614722	0.418149466192171	0.563631005010315	0.563631005010315	NA	PLK1,CCNB1,LEF1,MET
REACTOME_MITOTIC_SPINDLE_CHECKPOINT	111	0.255835033054001	1.03381825213621	0.371335504885993	0.517596224157415	0.517596224157415	NA	CDCA8,UBE2C,PLK1,AURKB,BIRC5,NDC80,KIF2C,SGO1,CENPU,BUB1B,SKA2,KIF18A,CDC20,CENPF,CENPS,CENPE,SPDL1,SGO2
REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT	42	0.30189262797971	1.03015145178754	0.405271828665568	0.553048269687479	0.553048269687479	NA	PKLR,GCK,HES1,HNF1A,FOXA3,FOXA2,ONECUT1,ONECUT3,PTF1A,NKX6-1,PAX6,NEUROD1,RFX6,FGF10
REACTOME_INCRETIN_SYNTHESIS_SECRETION_AND_INACTIVATION	24	0.341489058717777	1.02937722259715	0.45326278659612	0.596490333805684	0.596490333805684	NA	GCG,CDX2,PCSK1,GRP,DPP4,ISL1,GNG13,PAX6,GATA4
REACTOME_ABC_TRANSPORTERS_IN_LIPID_HOMEOSTASIS	18	0.367993172806032	1.02678104687743	0.423487544483986	0.568255388767313	0.568255388767313	NA	ABCA3,ABCG5,ABCD2,ABCA12,ABCA6,ABCG4
REACTOME_RHO_GTPASES_ACTIVATE_FORMINS	139	0.246058873945379	1.02619737668641	0.414754098360656	0.563161657524184	0.563161657524184	NA	CDCA8,TUBB3,PLK1,AURKB,BIRC5,NDC80,KIF2C,TUBA4A,SGO1,CENPU,BUB1B,SKA2,KIF18A,CDC20,TUBB8,CENPF,TUBB2B,CENPS,CENPE,SPDL1,SGO2,TUBB1,TUBB2A,TUBA3C,DSN1
REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE	75	0.267205091545782	1.02510086559643	0.427620632279534	0.572115361110523	0.572115361110523	NA	H4C2,H2AC4,CCNE2,H2BC8,H2AC14,H2BC3,H1-5,H2BC9
HALLMARK_WNT_BETA_CATENIN_SIGNALING	42	0.300043170147636	1.02384052699457	0.415156507413509	0.563161657524184	0.563161657524184	NA	WNT1,WNT6,HDAC11,DKK1,LEF1,DLL1,FZD8
REACTOME_ADRENALINE_NORADRENALINE_INHIBITS_INSULIN_SECRETION	27	0.328767080722836	1.02333651958627	0.445407279029463	0.590705187528394	0.590705187528394	NA	GNG2,ADRA2C,GNG13,ADRA2A,GNG7,ADCY5,CACNB3,CACNA1C,CACNA2D2,GNG4,GNGT1
REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT	94	0.258075805088153	1.019264322709	0.414473684210526	0.563161657524184	0.563161657524184	NA	H4C2,BARD1,H2BC8,CCNB1,PIAS4,CDK1,CHEK1,H2BC3,H2BC9,CDC25C,H4C8,H2BC14,H2AX,EXO1,RPA3,BRIP1,H4C14,DNA2,SFN,H4C3,H4C6,BLM,H2BC10,H4C1
REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS	93	0.257675801835843	1.01577923599158	0.418032786885246	0.563631005010315	0.563631005010315	NA	PRKAR1B,TUBB3,TUBA4A,TUBB8,GRIN2A,PRKX,GRIN2D,PPM1E,TUBB2B,NBEA,ADCY8,GRIN2C,PRKAG3,TUBB1,TUBB2A,GRIN1,ACTN2,RASGRF2,TUBA3C,NRGN,CAMK2B,TUBA8,CAMK2A,TUBA4B,ERBB4,RASGRF1,LRRC7,PRKACG,GRIN2B,GRIA2,GRIN3A,GRIA4
REACTOME_PI3K_EVENTS_IN_ERBB2_SIGNALING	16	0.374049381030031	1.01417533702593	0.442882249560633	0.588499175972592	0.588499175972592	NA	EGF,NRG3,ERBB2,ERBB4,BTC,ERBB3,NRG1,NRG4,EGFR
REACTOME_SIGNALING_BY_INTERLEUKINS	456	0.209663300088258	1.01211372953976	0.414634146341463	0.563161657524184	0.563161657524184	NA	H3C8,S100A12,H3C7,CXCL10,IL1F10,BIRC5,IL34,PTPN14,F13A1,LCN2,CCL19,IL20RB,IL18RAP,IRAK4,CNTF,CLCF1,OPRD1,IL2RA,CXCL2,OSM,CRLF1,IGHE,H3C14,CCL4,MMP1,NFKBIB,IL1R2,CCL5,CXCL1,IL21,SDC1,MUC1,H3C12,IL17A,DUSP4,IL6,IL25,IL17RC,VRK3,IL24,IL21R,H3C10,OPRM1,TSLP,PTPN7,IL22RA1,H3C2,IL9R,LAMA5,H3C3,IL1RL2,IL5RA,IL23A,SOCS3,IL12A,IL20,IL1RL1,YES1,IL36RN
REACTOME_NITRIC_OXIDE_STIMULATES_GUANYLATE_CYCLASE	22	0.34399536456109	1.01080275885785	0.441696113074205	0.587494537935116	0.587494537935116	NA	GUCY1A1,PDE9A,IRAG1,PDE2A,NOS2,GUCY1B1,PRKG1,KCNMB1,GUCY1A2,PDE1A,PDE10A
REACTOME_EPH_EPHRIN_MEDIATED_REPULSION_OF_CELLS	51	0.284734663160432	1.01018018021051	0.452420701168614	0.596490333805684	0.596490333805684	NA	EPHA1,EPHB1,EFNA1,EPHA8,YES1,EPHA6,EFNB3,CLTCL1,EPHA3,EFNB2,EPHB4
REACTOME_EGR2_AND_SOX10_MEDIATED_INITIATION_OF_SCHWANN_CELL_MYELINATION	29	0.319686536111173	1.0083007870339	0.439446366782007	0.585642670267533	0.585642670267533	NA	CYP51A1,LAMB1,POU3F2,PRX
REACTOME_MAPK1_MAPK3_SIGNALING	269	0.219713561702231	1.00722149037308	0.421052631578947	0.566100290095317	0.566100290095317	NA	ARL2,RASA4,SPTBN1,CNKSR1,FGA,IL2RA,DUSP2,CDK1,FGF22,TEK,FGFR2,SHC3,PDGFA,DUSP4,IL6,RASAL1,VCL,FGF1,PTPN7,IL5RA,ITGB3,IL17RD,GRIN2D,EGF,KBTBD7,ABHD17C,FLT3,SPTB,MAPK12,RGL3,PDGFRB,FGF3,NRG3,MET,VWF,SPRED3,GFRA1,CSF2,GRIN1,SPTBN2,ACTN2,RASGRF2,FGFR1,CSF2RA,SPTA1,KIT,KSR2,IL5,DAB2IP,GFRA3,ANGPT1,NCAM1,CAMK2B,KL,DUSP8,RGL1,ERBB2,SPRED1,FGF10,CAMK2A,FGFR3,ERBB4,RASGRF1,RASAL3,FGF5
KEGG_TIGHT_JUNCTION	132	0.242940539826139	1.00669508752488	0.447019867549669	0.591694902202372	0.591694902202372	NA	CLDN9,CLDN20,CLDN3,CLDN17,MYH13,LLGL2,MYL10,MYH15,MYH6,YES1,JAM2,RAB3B,MYH3,CRB3,TJP3,CGN,PPP2R2C,MAGI1,ACTN2,MYH11,MAGI3,CTNNA3,MYH7,PRKCZ,MPDZ,ACTN3,CLDN8,AMOTL1,IGSF5,MYH8,CLDN4,PPP2R2B,CLDN6,MYH4,CLDN22,PARD6B,MYH2,GNAI3,CLDN14,MYL2,CTTN
REACTOME_INTEGRATION_OF_ENERGY_METABOLISM	107	0.250564061554783	1.00388123624664	0.451827242524917	0.596324650520808	0.596324650520808	NA	MARCKS,PRKAR1B,PKLR,GCG,GCGR,GNG2,ADRA2C,KCNJ11,GNA14,GLP1R,KCNC2,KCNS3,ADCY8,SLC2A1,KCNB1,GNG13,ABCC8,ACACA,ITPR3,ADRA2A,GNG7,ADCY5,CHRM3,CACNA1E,ADCY4,PRKACG,ADCY9,CACNB3,CACNA1C,CACNA2D2,KCNG2,CD36,STX1A,GNG4,SLC2A2,GNGT1,PRKAA2,SNAP25
REACTOME_HCMV_EARLY_EVENTS	133	0.24124109186993	1.00377186644135	0.448780487804878	0.593450286874602	0.593450286874602	NA	H4C2,H3C8,H2AC4,H3C7,TUBB3,H2BC8,TUBA4A,H3C14,H2AC14,H3C12,H2BC3,H3C10,H3C2,H3C3,H2BC9,TUBB8,H2AC11,H2AC15,TUBB2B,H4C8,H3C13,H2BC14,TUBB1,TUBB2A,H2AC12,TUBA3C
KEGG_REGULATION_OF_AUTOPHAGY	34	0.302011774479284	1.00239682805401	0.430976430976431	0.575823655002541	0.575823655002541	NA	IFNA17,IFNA13,IFNA21,IFNA2,IFNA14,IFNA1
REACTOME_CRMPS_IN_SEMA3A_SIGNALING	16	0.369640347403213	1.00222094439434	0.460456942003515	0.604792483439232	0.604792483439232	NA	DPYSL4,DPYSL3,PLXNA4,CDK5R1,DPYSL5
REACTOME_SEPARATION_OF_SISTER_CHROMATIDS	177	0.230862346654043	1.00000263527813	0.46422893481717	0.607993024889985	0.607993024889985	NA	CDCA8,CDCA5,UBE2C,TUBB3,PLK1,AURKB,BIRC5,PTTG1,NDC80,ESPL1,KIF2C,TUBA4A,SGO1,CENPU,BUB1B,SKA2
REACTOME_PLATELET_ADHESION_TO_EXPOSED_COLLAGEN	15	0.37692822617813	0.998834569787058	0.4625	0.606309980806142	0.606309980806142	NA	GP1BA,COL1A1,VWF,ITGA1,ADAMTS13
REACTOME_DEFECTS_OF_CONTACT_ACTIVATION_SYSTEM_CAS_AND_KALLIKREIN_KININ_SYSTEM_KKS	15	0.376264886329126	0.997076763587662	0.4625	0.606309980806142	0.606309980806142	NA	F10,GP1BA,VWF
REACTOME_GLUCAGON_LIKE_PEPTIDE_1_GLP1_REGULATES_INSULIN_SECRETION	41	0.292995046955534	0.993208067814082	0.465546218487395	0.609134228404005	0.609134228404005	NA	PRKAR1B,GCG,GNG2,GLP1R,KCNC2,KCNS3,ADCY8,KCNB1,GNG13,ITPR3,GNG7,ADCY5,PRKACG
REACTOME_GENE_SILENCING_BY_RNA	133	0.238326555417673	0.991644870696895	0.473170731707317	0.616655420899837	0.616655420899837	NA	H4C2,H3C8,H2AC4,H3C7,H2BC8,TSNAX,POLR2E,H3C14,H2AC14,BCDIN3D,H3C12,H2BC3,H3C10,H3C2,H3C3,ANG,H2BC9
REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS	36	0.294458083854182	0.991323021415407	0.455298013245033	0.598591998164307	0.598591998164307	NA	ELOVL3,ACSBG1,TECRL,SLC27A2,ACSBG2
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	68	0.265685444257879	0.989956336270465	0.453151618398637	0.596490333805684	0.596490333805684	NA	CFI,F13A1,FGA,F10,F2R,KNG1,MBL2,MASP2,SERPIND1,VWF,F13B,CPB2,MASP1,CR2,PLG,SERPINA5,F7,C9,C6,CFH,C4BPA,THBD,F3,BDKRB2,F2,C8A,C1R,SERPINF2
REACTOME_CELLULAR_SENESCENCE	190	0.22520658973627	0.988963277978224	0.509316770186335	0.650211876705172	0.650211876705172	NA	E2F2,H4C2,H3C8,H2AC4,H3C7,UBE2C,CCNE2,ID1,H2BC8,H3C14,H2AC14,H3C12,IL6,CDKN2C,H2BC3,E2F1,H1-5,H3C10,IFNB1,H3C2,H3C3,H2BC9
REACTOME_NICOTINATE_METABOLISM	29	0.313447256737916	0.988621915414507	0.474048442906574	0.616714450486077	0.616714450486077	NA	NMNAT3,NNMT,CD38,SLC22A13,SLC25A51,NMNAT2
REACTOME_DARPP_32_EVENTS	24	0.327269573491168	0.986514314296992	0.499118165784832	0.642445620223398	0.642445620223398	NA	PRKAR1B,PDE4B
REACTOME_METABOLIC_DISORDERS_OF_BIOLOGICAL_OXIDATION_ENZYMES	34	0.297213020487835	0.986469449765752	0.444444444444444	0.590001079796998	0.590001079796998	NA	CYP11A1,MAT1A,CYP11B2,CYP19A1,UGT1A4,CYP2U1,CYP21A2,GGT1
REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM	58	0.273967744280968	0.985678466504296	0.496551724137931	0.641105534189427	0.641105534189427	NA	GPC2,CSPG4,SDC1,SDC3,B3GAT1,NDST4,HS3ST3A1,SDC2,HS6ST3,GPC6,GPC5,GLB1L2,HS6ST1,NCAN,HPSE2,HS3ST4,HS3ST3B1,GPC1,DCN,HS3ST1,HS3ST6,HSPG2,HS3ST2
REACTOME_HS_GAG_DEGRADATION	24	0.326496426031576	0.984183755339696	0.500881834215168	0.642445620223398	0.642445620223398	NA	GPC2,SDC1,SDC3,SDC2,GPC6,GPC5,GLB1L2
REACTOME_PARACETAMOL_ADME	29	0.311270806561305	0.981757327206596	0.47923875432526	0.621100700577139	0.621100700577139	NA	NAT2,GSTM1,UGT1A9,GGT1,UGT1A6,GSTT1,ABCC2,ABCC5,UGT1A10,NAT1,SULT1E1,UGT1A1,GGT5,SULT1C4
REACTOME_INTERLEUKIN_6_FAMILY_SIGNALING	24	0.325014633315662	0.97971707146965	0.507936507936508	0.649056379645715	0.649056379645715	NA	CNTF,CLCF1,OSM,CRLF1,IL6,SOCS3
REACTOME_ACTIVATION_OF_APC_C_AND_APC_C_CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS	64	0.264635843984876	0.979236310022698	0.500843170320405	0.642445620223398	0.642445620223398	NA	UBE2C,PLK1,PTTG1,CCNB1,CDK1,BUB1B
REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH	62	0.266092781182721	0.979051029468165	0.500834724540901	0.642445620223398	0.642445620223398	NA	SPTBN1,CACNA1G,CACNA1I,ST8SIA4,CACNA1H,CACNB1,COL5A1,SPTB,COL6A5,GFRA1,CNTN2,SPTBN2,FGFR1,SPTA1,COL9A3,COL4A3,NCAM1,COL4A2,COL6A6,COL9A1,NCAN,GFRA2,ST8SIA2,COL5A2,CACNB3,CACNA1C
REACTOME_FGFR2_MUTANT_RECEPTOR_ACTIVATION	32	0.30323131923372	0.978524080935846	0.471204188481675	0.615947293268869	0.615947293268869	NA	POLR2E,FGF22,FGFR2,FGF1,NCBP1,FGF3
REACTOME_PHOSPHORYLATED_BMAL1_CLOCK_ARNTL_CLOCK_ACTIVATES_EXPRESSION_OF_CORE_CLOCK_GENES	22	0.332499289740281	0.97702246603403	0.498233215547703	0.642445620223398	0.642445620223398	NA	SIK1,TFEB,CRTC1,CREM,NPAS2
REACTOME_METAL_ION_SLC_TRANSPORTERS	24	0.323486372489871	0.975110315135601	0.511463844797178	0.651734712679986	0.651734712679986	NA	SLC40A1,SLC39A2
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	135	0.234195501449881	0.972611581209971	0.514003294892916	0.654360205800301	0.654360205800301	NA	IFNA17,KIR3DL1,ZAP70,IFNA13,IFNA21,TNFRSF10C,KIR2DL2,RAET1G,KIR2DL1,SHC3,IFNA2,GZMB,IFNA14,ULBP1,IFNB1,RAET1L,IFNA1,ULBP2,PLCG1,ULBP3
REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES	61	0.264397313684769	0.968097437367053	0.525337837837838	0.66445508008008	0.66445508008008	NA	COL1A1,COL18A1,PCOLCE,COL5A1,BMP1,ITGA6,COL6A5,COL9A3,COL4A3,COL17A1,COL4A2,MMP3,MMP13,COL6A6,COL12A1,COL9A1,LOXL4,COL5A2,PXDN,CTSV,LAMA3,COL15A1,LOXL2,COL11A2,COL14A1,COL7A1,MMP7,COL4A1,ITGB4,TLL2,COL11A1,COL4A4,MMP9,MMP20,COL10A1,COL27A1,CD151,LAMB3,COL2A1,COL8A1,COL6A3
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	34	0.290829870114747	0.965283356283114	0.478114478114478	0.620232077022201	0.620232077022201	NA	IL4I1,SDS,MAT1A,TRDMT1
REACTOME_SIGNALING_BY_FGFR2_IIIA_TM	19	0.340088975675479	0.963914447969464	0.509803921568627	0.650226103513301	0.650226103513301	NA	POLR2E,FGFR2,FGF1,NCBP1
REACTOME_MITOTIC_PROPHASE	137	0.229946552421031	0.96039036503931	0.541935483870968	0.679252754560706	0.679252754560706	NA	H4C2,H3C8,H2AC4,H3C7,PLK1,H2BC8,CCNB1,CDK1,H3C14,H2AC14,H3C12,H2BC3,H3C10,H3C2,H3C3,H2BC9
REACTOME_HCMV_INFECTION	157	0.225339833829635	0.958142035177735	0.550324675324675	0.68652375022238	0.68652375022238	NA	H4C2,H3C8,H2AC4,VPS28,H3C7,TUBB3,H2BC8,TUBA4A,H3C14,H2AC14,H3C12,H2BC3,H3C10,H3C2,H3C3,H2BC9,TUBB8,H2AC11,H2AC15,TUBB2B,H4C8,H3C13,H2BC14,TUBB1,TUBB2A,CHMP4C,H2AC12,TUBA3C
REACTOME_CELLULAR_HEXOSE_TRANSPORT	21	0.330856549316247	0.956181256959883	0.525089605734767	0.66445508008008	0.66445508008008	NA	SLC2A4,SLC2A7,SLC5A4,SLC2A1,SLC2A12,SLC2A10,SLC2A2,SLC5A10,SLC2A6,MFSD4B,SLC2A8,SLC5A9,FGF21,SLC5A1,SLC50A1
REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2	131	0.230508802884646	0.954341339045855	0.54635761589404	0.683447347354632	0.683447347354632	NA	ECM1,PPBP,F13A1,CLU,ISLR,FGA,SELP,TUBA4A,GAS6,PDGFA,VCL,KNG1,APOH,ITGB3,EGF,LY6G6F,VEGFC,SERPINA4,SELENOP,TIMP3,VWF
KEGG_SMALL_CELL_LUNG_CANCER	84	0.244662226938185	0.948420363803749	0.577557755775578	0.708727949533049	0.708727949533049	NA	E2F2,CCNE2,LAMB1,PIAS4,RARB,BIRC3,E2F1,LAMC3,LAMA5,TRAF1
KEGG_BLADDER_CANCER	42	0.277845376537251	0.948094757820789	0.542009884678748	0.679252754560706	0.679252754560706	NA	E2F2,MMP1,E2F1,EGF,VEGFC,VEGFA,CXCL8,ERBB2,DAPK2,FGFR3
REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT	65	0.25472441439075	0.946172160416738	0.565217391304348	0.699793502668668	0.699793502668668	NA	TUBB3,PLK1,CCNB1,TUBA4A,CDK1,GTSE1,TUBB8,TUBB2B,TUBB1,TUBB2A,TUBA3C,CCNB2
KEGG_OOCYTE_MEIOSIS	112	0.233109145623483	0.944707923116122	0.586038961038961	0.716677905800556	0.716677905800556	NA	PLK1,CCNE2,PTTG1,CCNB1,ESPL1,MOS,CDK1,SGO1,PKMYT1,CPEB1,CDC20,CDC25C,PRKX,MAPK12,CALML3,ADCY8
KEGG_RENIN_ANGIOTENSIN_SYSTEM	17	0.339357988106394	0.937625248739671	0.524822695035461	0.66445508008008	0.66445508008008	NA	MAS1,AGT,ENPEP,CPA3
REACTOME_VASOPRESSIN_REGULATES_RENAL_WATER_HOMEOSTASIS_VIA_AQUAPORINS	42	0.273907040259324	0.934655930707043	0.560131795716639	0.696214770654167	0.696214770654167	NA	PRKAR1B,AQP2,GNG2,AQP1,ADCY8,AQP4,GNG13,GNG7,ADCY5,ADCY4,PRKACG,ADCY9
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION	23	0.312082979164939	0.933273930359836	0.563604240282686	0.699793502668668	0.699793502668668	NA	SLC25A10,SLC38A3,AQP1,FXYD2,ATP1A2,SLC4A4,CA4,ATP1A3
REACTOME_L1CAM_INTERACTIONS	120	0.227500547034423	0.930367642279631	0.615384615384615	0.739978331527627	0.739978331527627	NA	TUBB3,LAMB1,SPTBN1,TUBA4A,SCN2A,TUBB8,ITGB3,TUBB2B,SPTB,SCN10A,CNTNAP1,ANK3,TUBB1,TUBB2A,CNTN2,SPTBN2,ITGA9,SCN3A,FGFR1,TUBA3C,ANK2,SPTA1,ANK1,NFASC,NCAM1,TUBA8,TUBA4B,SCN8A,ITGA1,NCAN,SCN2B,SH3GL2,SCN5A,SCN4A,LAMA1,CNTN1,SCN4B,KCNQ2,TUBB4A,SCN3B,NRCAM,KIF4B,EGFR,SCN9A,TUBA3E,SPTBN4,DNM1,SCN7A,TUBA3D
REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION	139	0.222727191982084	0.928891758561339	0.611475409836066	0.736574435481539	0.736574435481539	NA	E2F2,MYBL2,CCNE2,CDC45,CCNB1,CDK1,TOP2A,MCM2,CDKN1C,CDKN2C,E2F1,MCM7
REACTOME_FERTILIZATION	26	0.301183098708716	0.927718157291346	0.572934973637961	0.705707100080663	0.705707100080663	NA	ZP2,SPAM1,ADAM20,ADAM21,CATSPERD,CATSPERG,ZP1,CATSPER4,IZUMO1,ZP4,OVGP1
REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GLUCAGON_LIKE_PEPTIDE_1_GLP_1	21	0.319546713267556	0.923495631508621	0.564516129032258	0.699793502668668	0.699793502668668	NA	GCG,CDX2,PCSK1,GRP,DPP4,GNG13,PAX6
REACTOME_ARACHIDONATE_METABOLISM	59	0.254290996631859	0.923477021484134	0.596638655462185	0.723808528740093	0.723808528740093	NA	PTGR1,PTGDS,CYP4F2,CYP8B1,PON3,CYP2C8,CYP4B1,CYP2U1,CYP4F8,LTC4S,GGT1,CYP2C9,CYP1A1,ALOX12B,CYP2C19,CYP4A11,CYP2J2,EPHX2,PON1
REACTOME_BASIGIN_INTERACTIONS	25	0.300889616923057	0.922900455757121	0.576388888888889	0.70804606314948	0.70804606314948	NA	MMP1,SLC16A1,CAV1,SLC7A10,SLC16A8,ITGA6
REACTOME_TNF_RECEPTOR_SUPERFAMILY_TNFSF_MEMBERS_MEDIATING_NON_CANONICAL_NF_KB_PATHWAY	17	0.332658567595887	0.919115161920655	0.537234042553192	0.67512576092701	0.67512576092701	NA	BIRC3,TNFSF11,TNFRSF12A,LTA,LTB
REACTOME_INHIBITION_OF_THE_PROTEOLYTIC_ACTIVITY_OF_APC_C_REQUIRED_FOR_THE_ONSET_OF_ANAPHASE_BY_MITOTIC_SPINDLE_CHECKPOINT_COMPONENTS	21	0.317083976978024	0.91637828024037	0.575268817204301	0.707306214492417	0.707306214492417	NA	UBE2C,BUB1B,CDC20
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	27	0.294046918033949	0.915264840489337	0.571923743500866	0.705707100080663	0.705707100080663	NA	UGT1A4,UGT1A9,UGT2B7,UGT1A7,UGT1A6,UGT2B11,UGT2A3,UGT1A10,UGT1A1,UGT2B10
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	31	0.283994088906409	0.913634168710539	0.57948717948718	0.709936759802231	0.709936759802231	NA	SDS,PHGDH,AGXT2,AOC2,DMGDH,PSAT1
REACTOME_PLATELET_CALCIUM_HOMEOSTASIS	28	0.290764464766959	0.908985710461561	0.597560975609756	0.724284199363733	0.724284199363733	NA	SLC8A3,ATP2B4,ATP2A3
REACTOME_RESPIRATORY_SYNCYTIAL_VIRUS_RSV_ATTACHMENT_AND_ENTRY	23	0.303843530333256	0.908634128420879	0.593639575971731	0.720810365135453	0.720810365135453	NA	GPC2,SDC1,SDC3,CX3CR1,SDC2,GPC6,GPC5
REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT	215	0.204999993774832	0.908091999230529	0.675507020280811	0.7906963065155	0.7906963065155	NA	H4C2,H3C8,WNT1,H2AC4,H3C7,H2BC8,DKK1,WNT9A,WNT5A,H3C14,H2AC14,H3C12,H2BC3,H3C10,H3C2,LEF1,H3C3,H2BC9,WNT8B,KREMEN2,SOX7,BCL9,CAV1,FZD8,WNT3,CTNNBIP1,H4C8,WNT3A,H3C13,H2BC14,PIP5K1B,AXIN2,LRP6,H2AX,SOX17,RSPO1,WNT4,SRY,DACT1
REACTOME_RAF_INDEPENDENT_MAPK1_3_ACTIVATION	23	0.303234262653467	0.906812133374308	0.593639575971731	0.720810365135453	0.720810365135453	NA	DUSP2,CDK1,DUSP4,IL6
REACTOME_ACTIVATION_OF_SMO	18	0.324614552010262	0.905745253378464	0.574733096085409	0.707284152479882	0.707284152479882	NA	GAS1,DHH,EVC2,PTCH1
REACTOME_PROCESSING_OF_DNA_DOUBLE_STRAND_BREAK_ENDS	95	0.22920327097597	0.905688008254581	0.657331136738056	0.777415006739554	0.777415006739554	NA	H4C2,BARD1,H2BC8,PIAS4,CHEK1,H2BC3,TIPIN,PPP4C,TIMELESS,H2BC9,H4C8,H2BC14,H2AX,EXO1,RPA3,BRIP1,H4C14,DNA2,H4C3,H4C6,BLM,H2BC10,H4C1
KEGG_P53_SIGNALING_PATHWAY	68	0.242863114043574	0.904919271228322	0.649063032367973	0.770974001925783	0.770974001925783	NA	CCNE2,CCNB1,IGFBP3,CDK1,TP53AIP1,ZMAT3,GTSE1,PIDD1,CHEK1
REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS	136	0.216479170577874	0.902386885322723	0.663398692810457	0.782192298011578	0.782192298011578	NA	H4C2,H3C8,H2AC4,H3C7,H2BC8,H3C14,ZNF425,ZNF778,H2AC14,H3C12,H2BC3,H3C10,H3C2,H3C3,H2BC9
HALLMARK_ALLOGRAFT_REJECTION	200	0.205120966580684	0.902261711403931	0.713166144200627	0.820711839071657	0.820711839071657	NA	ITK,CCL13,CCL19,CD8A,IL18RAP,APBB1,ZAP70,GZMA,NLRP3,IL2RA,CD7,CCL4,F2R,CCL5,ELANE,GZMB,ST8SIA4,IL6,MBL2,IL12A,STAB1,CD3D,ACHE,CCL7,CD79A,CCL2,CXCL9,CD247,INHBB
REACTOME_PKA_ACTIVATION_IN_GLUCAGON_SIGNALLING	17	0.325588167384723	0.899580081006033	0.569148936170213	0.702945250278943	0.702945250278943	NA	PRKAR1B,ADCY8,ADCY5,ADCY4,PRKACG,ADCY9
KEGG_NON_SMALL_CELL_LUNG_CANCER	54	0.250733977167049	0.897767524028928	0.635157545605307	0.75775127274834	0.75775127274834	NA	E2F2,STK4,RARB,E2F1,PLCG1,EGF
REACTOME_RHO_GTPASES_ACTIVATE_CIT	19	0.316167797735271	0.896114634749358	0.598930481283422	0.725300565100315	0.725300565100315	NA	PRC1,CIT,KIF14,MYH11
KEGG_FOCAL_ADHESION	199	0.203233810676051	0.89394417243113	0.740625	0.842376144879267	0.842376144879267	NA	IBSP,SPP1,LAMB1,MYLK,ITGB6,CHAD,BIRC3,PDGFD,SHC3,PDGFA,MYL10,PAK4,COL1A1,VCL,LAMC3,LAMA5,COL5A1,MYLK2,VTN,FLNC,TNC,ITGB3,CAV1,EGF,VEGFC,PDGFRB,RELN,TNR,ITGA6,PXN,MET,VWF
REACTOME_SULFUR_AMINO_ACID_METABOLISM	28	0.285862619796684	0.893661599117869	0.620209059233449	0.744468870749466	0.744468870749466	NA	SLC25A10,MAT1A,SUOX,GADL1,CSAD
REACTOME_DNA_DOUBLE_STRAND_BREAK_RESPONSE	76	0.233158506833604	0.892280395269617	0.68013468013468	0.79407177184955	0.79407177184955	NA	H4C2,BARD1,H2BC8,APBB1,PIAS4,H2BC3,H2BC9,ABL1,H4C8,H2BC14,EYA1,H2AX
REACTOME_EPHRIN_SIGNALING	19	0.313690200029252	0.889092377646362	0.606060606060606	0.731988318195215	0.731988318195215	NA	EPHB1,EFNB3,EFNB2,EPHB4
